invoice_id,branch,customer_type,gender,product_line,unit_price,quantity,tax,date,time,payment,cogs,gross_income,rating,total
546-80-2899,A,Member,Male,Home and lifestyle,37.69,2,3.769,2019-02-20,2022-09-22 15:29:00,Ewallet,75.38,3.769,9.5,79.149
345-68-9016,C,Member,Female,Sports and travel,31.67,8,12.668,2019-01-02,2022-09-22 16:19:00,Credit card,253.36,12.668,5.6,266.028
390-17-5806,C,Member,Female,Food and beverages,38.42,1,1.921,2019-02-02,2022-09-22 16:33:00,Cash,38.42,1.921,8.6,40.341
457-13-1708,B,Member,Male,Fashion accessories,65.23,10,32.615,2019-01-08,2022-09-22 19:07:00,Credit card,652.3,32.615,5.2,684.915
664-14-2882,C,Member,Female,Home and lifestyle,10.53,5,2.6325,2019-01-30,2022-09-22 14:43:00,Credit card,52.65,2.6325,5.8,55.2825
487-79-6868,B,Member,Female,Home and lifestyle,12.29,9,5.5305,2019-03-26,2022-09-22 19:28:00,Credit card,110.61,5.5305,8.0,116.1405
314-23-4520,C,Member,Male,Health and beauty,81.23,7,28.4305,2019-01-15,2022-09-22 20:44:00,Cash,568.61,28.4305,9.0,597.0405
210-30-7976,B,Member,Female,Fashion accessories,22.32,4,4.464,2019-03-14,2022-09-22 11:16:00,Ewallet,89.28,4.464,4.1,93.744
585-86-8361,A,Normal,Female,Food and beverages,27.28,5,6.82,2019-02-03,2022-09-22 10:31:00,Credit card,136.4,6.82,8.6,143.22
807-14-7833,A,Member,Female,Electronic accessories,17.42,10,8.71,2019-02-22,2022-09-22 12:30:00,Ewallet,174.2,8.71,7.0,182.91
775-72-1988,B,Normal,Male,Home and lifestyle,73.28,5,18.32,2019-01-24,2022-09-22 15:05:00,Ewallet,366.4,18.32,8.4,384.72
288-38-3758,C,Member,Female,Fashion accessories,84.87,3,12.7305,2019-01-25,2022-09-22 18:30:00,Ewallet,254.61,12.7305,7.4,267.3405
652-43-6591,A,Normal,Female,Fashion accessories,97.29,8,38.916,2019-03-09,2022-09-22 13:18:00,Credit card,778.32,38.916,6.2,817.236
785-96-0615,B,Member,Female,Electronic accessories,35.74,8,14.296,2019-02-17,2022-09-22 15:28:00,Ewallet,285.92,14.296,4.9,300.216
406-46-7107,A,Normal,Female,Home and lifestyle,96.52,6,28.956,2019-01-11,2022-09-22 11:52:00,Cash,579.12,28.956,4.5,608.076
250-17-5703,A,Member,Male,Food and beverages,18.85,10,9.425,2019-02-27,2022-09-22 18:24:00,Ewallet,188.5,9.425,5.6,197.925
156-95-3964,A,Normal,Female,Food and beverages,55.39,4,11.078,2019-03-25,2022-09-22 15:19:00,Ewallet,221.56,11.078,8.0,232.638
842-40-8179,B,Member,Female,Food and beverages,77.2,10,38.6,2019-02-11,2022-09-22 10:38:00,Credit card,772.0,38.6,5.6,810.6
525-09-8450,B,Normal,Male,Electronic accessories,72.13,10,36.065,2019-01-31,2022-09-22 15:12:00,Credit card,721.3,36.065,4.2,757.365
410-67-1709,A,Member,Female,Fashion accessories,63.88,8,25.552,2019-01-20,2022-09-22 17:48:00,Ewallet,511.04,25.552,9.9,536.592
587-73-4862,A,Member,Female,Health and beauty,10.69,5,2.6725,2019-03-26,2022-09-22 11:07:00,Ewallet,53.45,2.6725,7.6,56.1225
787-87-2010,A,Member,Male,Health and beauty,55.5,4,11.1,2019-01-20,2022-09-22 15:48:00,Credit card,222.0,11.1,6.6,233.1
593-14-4239,B,Normal,Female,Home and lifestyle,95.46,8,38.184,2019-03-05,2022-09-22 19:40:00,Ewallet,763.68,38.184,4.7,801.864
801-88-0346,C,Normal,Female,Fashion accessories,76.06,3,11.409,2019-01-05,2022-09-22 20:30:00,Credit card,228.18,11.409,9.8,239.589
388-76-2555,B,Normal,Male,Sports and travel,13.69,6,4.107,2019-02-13,2022-09-22 13:59:00,Cash,82.14,4.107,6.3,86.247
711-31-1234,B,Normal,Female,Electronic accessories,95.64,4,19.128,2019-03-16,2022-09-22 18:51:00,Cash,382.56,19.128,7.9,401.688
886-54-6089,A,Normal,Female,Home and lifestyle,11.43,6,3.429,2019-01-15,2022-09-22 17:24:00,Cash,68.58,3.429,7.7,72.009
707-32-7409,B,Member,Female,Sports and travel,95.54,4,19.108,2019-02-26,2022-09-22 11:58:00,Ewallet,382.16,19.108,4.5,401.268
759-98-4285,C,Member,Female,Health and beauty,85.87,7,30.0545,2019-02-27,2022-09-22 19:01:00,Credit card,601.09,30.0545,8.0,631.1445
201-63-8275,C,Member,Female,Sports and travel,67.99,7,23.7965,2019-02-17,2022-09-22 16:50:00,Ewallet,475.93,23.7965,5.7,499.7265
471-06-8611,C,Normal,Female,Food and beverages,52.42,1,2.621,2019-02-06,2022-09-22 10:22:00,Credit card,52.42,2.621,6.3,55.041
200-16-5952,C,Member,Male,Food and beverages,65.65,2,6.565,2019-01-17,2022-09-22 16:46:00,Cash,131.3,6.565,6.0,137.865
120-54-2248,B,Normal,Female,Food and beverages,28.86,5,7.215,2019-01-22,2022-09-22 18:08:00,Credit card,144.3,7.215,8.0,151.515
102-77-2261,C,Member,Male,Health and beauty,65.31,7,22.8585,2019-03-05,2022-09-22 18:02:00,Credit card,457.17,22.8585,4.2,480.0285
875-31-8302,B,Normal,Male,Sports and travel,93.38,1,4.669,2019-01-03,2022-09-22 13:07:00,Cash,93.38,4.669,9.6,98.049
102-06-2002,C,Member,Male,Sports and travel,25.25,5,6.3125,2019-03-20,2022-09-22 17:52:00,Cash,126.25,6.3125,6.1,132.5625
457-94-0464,B,Member,Male,Electronic accessories,87.87,9,39.5415,2019-01-31,2022-09-22 20:32:00,Ewallet,790.83,39.5415,5.6,830.3715
629-42-4133,C,Normal,Male,Health and beauty,21.8,8,8.72,2019-02-19,2022-09-22 19:24:00,Cash,174.4,8.72,8.3,183.12
534-53-3526,A,Normal,Female,Sports and travel,94.76,4,18.952,2019-02-11,2022-09-22 16:06:00,Ewallet,379.04,18.952,7.8,397.992
307-04-2070,A,Member,Female,Fashion accessories,30.62,1,1.531,2019-02-05,2022-09-22 14:14:00,Credit card,30.62,1.531,4.1,32.151
468-99-7231,C,Normal,Female,Home and lifestyle,44.01,8,17.604,2019-03-03,2022-09-22 17:36:00,Cash,352.08,17.604,8.8,369.684
516-77-6464,C,Member,Female,Health and beauty,10.16,5,2.54,2019-02-24,2022-09-22 13:08:00,Ewallet,50.8,2.54,4.1,53.34
404-91-5964,A,Normal,Male,Electronic accessories,74.58,7,26.103,2019-02-04,2022-09-22 16:09:00,Credit card,522.06,26.103,9.0,548.163
886-77-9084,C,Normal,Male,Electronic accessories,71.89,8,28.756,2019-02-19,2022-09-22 11:33:00,Ewallet,575.12,28.756,5.5,603.876
790-38-4466,C,Normal,Female,Health and beauty,10.99,5,2.7475,2019-01-23,2022-09-22 10:18:00,Credit card,54.95,2.7475,9.3,57.6975
704-10-4056,C,Member,Male,Health and beauty,60.47,3,9.0705,2019-01-14,2022-09-22 10:55:00,Credit card,181.41,9.0705,5.6,190.4805
497-37-6538,A,Normal,Male,Sports and travel,58.91,7,20.6185,2019-01-17,2022-09-22 15:15:00,Ewallet,412.37,20.6185,9.7,432.9885
651-96-5970,A,Normal,Male,Fashion accessories,46.41,1,2.3205,2019-03-03,2022-09-22 20:06:00,Credit card,46.41,2.3205,4.0,48.7305
400-80-4065,C,Member,Male,Health and beauty,68.55,4,13.71,2019-02-15,2022-09-22 20:21:00,Credit card,274.2,13.71,9.2,287.91
744-16-7898,B,Normal,Female,Home and lifestyle,97.37,10,48.685,2019-01-15,2022-09-22 13:48:00,Credit card,973.7,48.685,4.9,1022.385
263-12-5321,A,Member,Male,Electronic accessories,92.6,7,32.41,2019-02-27,2022-09-22 12:52:00,Credit card,648.2,32.41,9.3,680.61
702-72-0487,A,Normal,Female,Electronic accessories,46.61,2,4.661,2019-02-26,2022-09-22 12:28:00,Credit card,93.22,4.661,6.6,97.881
605-83-1050,B,Normal,Male,Fashion accessories,27.18,2,2.718,2019-03-15,2022-09-22 16:26:00,Ewallet,54.36,2.718,4.3,57.078
443-60-9639,C,Member,Female,Home and lifestyle,60.87,1,3.0435,2019-01-24,2022-09-22 13:24:00,Cash,60.87,3.0435,5.5,63.9135
864-24-7918,A,Member,Female,Sports and travel,24.49,10,12.245,2019-02-22,2022-09-22 15:15:00,Cash,244.9,12.245,8.1,257.145
359-94-5395,B,Normal,Male,Health and beauty,92.78,1,4.639,2019-03-15,2022-09-22 10:50:00,Credit card,92.78,4.639,9.8,97.419
401-09-4232,C,Member,Male,Home and lifestyle,86.69,5,21.6725,2019-02-11,2022-09-22 18:38:00,Ewallet,433.45,21.6725,9.4,455.1225
751-15-6198,B,Normal,Male,Sports and travel,23.01,6,6.903,2019-01-12,2022-09-22 16:45:00,Ewallet,138.06,6.903,7.9,144.963
324-41-6833,C,Member,Female,Electronic accessories,30.2,8,12.08,2019-03-03,2022-09-22 19:30:00,Ewallet,241.6,12.08,5.1,253.68
474-33-8305,C,Member,Male,Fashion accessories,67.39,7,23.5865,2019-03-23,2022-09-22 13:23:00,Ewallet,471.73,23.5865,6.9,495.3165
759-29-9521,A,Member,Female,Fashion accessories,48.96,9,22.032,2019-03-04,2022-09-22 11:27:00,Cash,440.64,22.032,8.0,462.672
831-81-6575,B,Member,Female,Electronic accessories,75.59,9,34.0155,2019-02-23,2022-09-22 11:12:00,Cash,680.31,34.0155,8.0,714.3255
220-68-6701,A,Normal,Female,Home and lifestyle,77.47,4,15.494,2019-03-17,2022-09-22 16:36:00,Cash,309.88,15.494,4.2,325.374
618-34-8551,A,Normal,Female,Sports and travel,93.18,2,9.318,2019-01-16,2022-09-22 18:41:00,Credit card,186.36,9.318,8.5,195.678
257-60-7754,A,Normal,Female,Electronic accessories,50.23,4,10.046,2019-01-08,2022-09-22 17:12:00,Cash,200.92,10.046,9.0,210.966
559-61-5987,B,Normal,Female,Health and beauty,17.75,1,0.8875,2019-01-14,2022-09-22 10:38:00,Cash,17.75,0.8875,8.6,18.6375
189-55-2313,C,Normal,Female,Fashion accessories,62.18,10,31.09,2019-01-31,2022-09-22 10:33:00,Ewallet,621.8,31.09,6.0,652.89
565-91-4567,B,Normal,Male,Health and beauty,10.75,8,4.3,2019-03-15,2022-09-22 14:38:00,Ewallet,86.0,4.3,6.2,90.3
380-60-5336,A,Normal,Female,Electronic accessories,40.26,10,20.13,2019-02-24,2022-09-22 18:06:00,Credit card,402.6,20.13,5.0,422.73
815-04-6282,C,Member,Female,Sports and travel,64.97,5,16.2425,2019-02-08,2022-09-22 12:52:00,Credit card,324.85,16.2425,6.5,341.0925
674-56-6360,A,Normal,Male,Electronic accessories,95.15,1,4.7575,2019-03-22,2022-09-22 14:00:00,Cash,95.15,4.7575,6.0,99.9075
778-34-2523,A,Member,Female,Electronic accessories,48.62,8,19.448,2019-01-24,2022-09-22 10:57:00,Cash,388.96,19.448,5.0,408.408
499-27-7781,B,Normal,Female,Food and beverages,53.21,8,21.284,2019-03-14,2022-09-22 16:45:00,Ewallet,425.68,21.284,5.0,446.964
477-59-2456,C,Normal,Female,Fashion accessories,45.44,7,15.904,2019-01-23,2022-09-22 11:15:00,Cash,318.08,15.904,9.2,333.984
832-51-6761,A,Normal,Male,Food and beverages,33.88,8,13.552,2019-01-19,2022-09-22 20:29:00,Ewallet,271.04,13.552,9.6,284.592
869-11-3082,B,Member,Male,Health and beauty,96.16,4,19.232,2019-01-27,2022-09-22 20:03:00,Credit card,384.64,19.232,8.4,403.872
190-59-3964,B,Member,Male,Food and beverages,47.16,5,11.79,2019-02-03,2022-09-22 14:35:00,Credit card,235.8,11.79,6.0,247.59
366-43-6862,B,Normal,Male,Electronic accessories,52.89,4,10.578,2019-03-25,2022-09-22 16:32:00,Ewallet,211.56,10.578,6.7,222.138
186-43-8965,A,Member,Female,Home and lifestyle,47.68,2,4.768,2019-02-24,2022-09-22 10:10:00,Credit card,95.36,4.768,4.1,100.128
784-21-9238,C,Member,Male,Sports and travel,10.17,1,0.5085,2019-02-07,2022-09-22 14:15:00,Cash,10.17,0.5085,5.9,10.6785
276-75-6884,A,Normal,Female,Health and beauty,68.71,3,10.3065,2019-03-04,2022-09-22 10:05:00,Cash,206.13,10.3065,8.7,216.4365
109-86-4363,B,Member,Female,Sports and travel,60.08,7,21.028,2019-02-14,2022-09-22 11:36:00,Credit card,420.56,21.028,4.5,441.588
569-76-2760,A,Member,Female,Sports and travel,22.01,4,4.402,2019-01-29,2022-09-22 18:15:00,Credit card,88.04,4.402,6.6,92.442
222-42-0244,B,Member,Female,Health and beauty,72.11,9,32.4495,2019-01-28,2022-09-22 13:53:00,Credit card,648.99,32.4495,7.7,681.4395
760-53-9233,A,Member,Male,Fashion accessories,41.28,3,6.192,2019-03-26,2022-09-22 18:37:00,Credit card,123.84,6.192,8.5,130.032
538-22-0304,C,Normal,Male,Electronic accessories,64.95,10,32.475,2019-03-24,2022-09-22 18:27:00,Cash,649.5,32.475,5.2,681.975
416-17-9926,A,Member,Female,Electronic accessories,74.22,10,37.11,2019-01-01,2022-09-22 14:42:00,Credit card,742.2,37.11,4.3,779.31
237-44-6163,A,Normal,Male,Electronic accessories,10.56,8,4.224,2019-01-24,2022-09-22 17:43:00,Cash,84.48,4.224,7.6,88.704
636-17-0325,B,Normal,Male,Health and beauty,62.57,4,12.514,2019-02-25,2022-09-22 18:37:00,Cash,250.28,12.514,9.5,262.794
343-75-9322,B,Member,Female,Sports and travel,11.85,8,4.74,2019-01-09,2022-09-22 16:34:00,Cash,94.8,4.74,4.1,99.54
528-14-9470,A,Member,Male,Health and beauty,91.3,1,4.565,2019-02-14,2022-09-22 14:42:00,Ewallet,91.3,4.565,9.2,95.865
427-45-9297,B,Member,Female,Home and lifestyle,40.73,7,14.2555,2019-03-12,2022-09-22 11:01:00,Ewallet,285.11,14.2555,5.4,299.3655
807-34-3742,A,Normal,Male,Fashion accessories,52.38,1,2.619,2019-03-26,2022-09-22 19:44:00,Cash,52.38,2.619,5.8,54.999
288-62-1085,A,Member,Male,Fashion accessories,38.54,5,9.635,2019-01-09,2022-09-22 13:34:00,Ewallet,192.7,9.635,5.6,202.335
670-71-7306,B,Normal,Male,Sports and travel,44.63,6,13.389,2019-01-02,2022-09-22 20:08:00,Credit card,267.78,13.389,5.1,281.169
660-29-7083,C,Normal,Male,Electronic accessories,55.87,10,27.935,2019-01-15,2022-09-22 15:01:00,Cash,558.7,27.935,5.8,586.635
271-77-8740,C,Member,Female,Sports and travel,29.22,6,8.766,2019-01-01,2022-09-22 11:40:00,Ewallet,175.32,8.766,5.0,184.086
497-36-0989,A,Normal,Male,Fashion accessories,51.94,3,7.791,2019-02-15,2022-09-22 15:21:00,Cash,155.82,7.791,7.9,163.611
291-59-1384,B,Normal,Male,Electronic accessories,60.3,1,3.015,2019-02-28,2022-09-22 17:38:00,Cash,60.3,3.015,6.0,63.315
860-73-6466,A,Member,Female,Sports and travel,39.47,2,3.947,2019-03-02,2022-09-22 16:16:00,Credit card,78.94,3.947,5.0,82.887
549-23-9016,C,Member,Female,Food and beverages,14.87,2,1.487,2019-02-13,2022-09-22 18:15:00,Credit card,29.74,1.487,8.9,31.227
896-34-0956,A,Normal,Male,Fashion accessories,21.32,1,1.066,2019-01-26,2022-09-22 12:43:00,Cash,21.32,1.066,5.9,22.386
804-38-3935,A,Member,Male,Electronic accessories,93.78,3,14.067,2019-01-30,2022-09-22 11:32:00,Credit card,281.34,14.067,5.9,295.407
585-90-0249,A,Member,Male,Electronic accessories,73.26,1,3.663,2019-01-27,2022-09-22 18:08:00,Ewallet,73.26,3.663,9.7,76.923
862-29-5914,C,Normal,Female,Sports and travel,22.38,1,1.119,2019-01-30,2022-09-22 17:08:00,Credit card,22.38,1.119,8.6,23.499
845-94-6841,C,Member,Female,Food and beverages,72.88,9,32.796,2019-01-08,2022-09-22 19:38:00,Cash,655.92,32.796,4.0,688.716
125-45-2293,A,Normal,Female,Fashion accessories,99.1,6,29.73,2019-01-19,2022-09-22 13:11:00,Cash,594.6,29.73,4.2,624.33
843-73-4724,A,Normal,Male,Fashion accessories,74.1,1,3.705,2019-01-25,2022-09-22 11:05:00,Cash,74.1,3.705,9.2,77.805
409-33-9708,A,Normal,Female,Fashion accessories,98.48,2,9.848,2019-02-19,2022-09-22 10:12:00,Ewallet,196.96,9.848,9.2,206.808
658-66-3967,C,Normal,Male,Health and beauty,53.19,7,18.6165,2019-01-14,2022-09-22 15:42:00,Ewallet,372.33,18.6165,5.0,390.9465
866-70-2814,B,Normal,Female,Electronic accessories,52.79,10,26.395,2019-02-25,2022-09-22 11:58:00,Ewallet,527.9,26.395,10.0,554.295
160-22-2687,A,Member,Female,Health and beauty,95.95,5,23.9875,2019-01-23,2022-09-22 14:21:00,Ewallet,479.75,23.9875,8.8,503.7375
895-03-6665,B,Normal,Female,Fashion accessories,36.51,9,16.4295,2019-02-16,2022-09-22 10:52:00,Cash,328.59,16.4295,4.2,345.0195
770-42-8960,B,Normal,Male,Food and beverages,21.12,8,8.448,2019-01-01,2022-09-22 19:31:00,Cash,168.96,8.448,6.3,177.408
748-45-2862,A,Member,Female,Home and lifestyle,28.31,4,5.662,2019-03-07,2022-09-22 18:35:00,Cash,113.24,5.662,8.2,118.902
234-36-2483,B,Normal,Male,Health and beauty,57.59,6,17.277,2019-02-15,2022-09-22 13:51:00,Cash,345.54,17.277,5.1,362.817
316-66-3011,A,Member,Female,Food and beverages,47.63,9,21.4335,2019-01-23,2022-09-22 12:35:00,Cash,428.67,21.4335,5.0,450.1035
848-95-6252,C,Member,Female,Home and lifestyle,86.27,1,4.3135,2019-02-20,2022-09-22 13:24:00,Ewallet,86.27,4.3135,7.0,90.5835
840-76-5966,A,Member,Male,Sports and travel,12.76,2,1.276,2019-01-08,2022-09-22 18:06:00,Ewallet,25.52,1.276,7.8,26.796
152-03-4217,B,Normal,Female,Home and lifestyle,11.28,9,5.076,2019-03-17,2022-09-22 11:55:00,Credit card,101.52,5.076,4.3,106.596
533-66-5566,B,Normal,Female,Home and lifestyle,51.07,7,17.8745,2019-01-12,2022-09-22 11:42:00,Cash,357.49,17.8745,7.0,375.3645
124-31-1458,A,Member,Female,Electronic accessories,79.59,3,11.9385,2019-01-08,2022-09-22 14:30:00,Cash,238.77,11.9385,6.6,250.7085
176-78-1170,C,Member,Male,Health and beauty,33.81,3,5.0715,2019-01-26,2022-09-22 15:11:00,Ewallet,101.43,5.0715,7.3,106.5015
361-59-0574,B,Member,Male,Sports and travel,90.53,8,36.212,2019-03-15,2022-09-22 14:48:00,Credit card,724.24,36.212,6.5,760.452
101-81-4070,C,Member,Female,Health and beauty,62.82,2,6.282,2019-01-17,2022-09-22 12:36:00,Ewallet,125.64,6.282,4.9,131.922
631-34-1880,C,Member,Male,Food and beverages,24.31,3,3.6465,2019-01-08,2022-09-22 19:09:00,Credit card,72.93,3.6465,4.3,76.5765
852-82-2749,A,Normal,Male,Sports and travel,64.59,4,12.918,2019-01-06,2022-09-22 13:35:00,Ewallet,258.36,12.918,9.3,271.278
873-14-6353,A,Member,Male,Food and beverages,24.82,7,8.687,2019-02-16,2022-09-22 10:33:00,Credit card,173.74,8.687,7.1,182.427
584-66-4073,C,Normal,Male,Fashion accessories,56.5,1,2.825,2019-03-13,2022-09-22 15:45:00,Ewallet,56.5,2.825,9.6,59.325
544-55-9589,B,Member,Female,Electronic accessories,21.43,10,10.715,2019-01-28,2022-09-22 11:51:00,Cash,214.3,10.715,6.2,225.015
166-19-2553,A,Member,Male,Sports and travel,89.06,6,26.718,2019-01-18,2022-09-22 17:26:00,Cash,534.36,26.718,9.9,561.078
737-88-5876,A,Member,Male,Home and lifestyle,23.29,4,4.658,2019-03-19,2022-09-22 11:52:00,Credit card,93.16,4.658,5.9,97.818
154-87-7367,C,Normal,Male,Home and lifestyle,65.26,8,26.104,2019-03-15,2022-09-22 14:04:00,Ewallet,522.08,26.104,6.3,548.184
885-56-0389,C,Member,Male,Fashion accessories,52.35,1,2.6175,2019-02-12,2022-09-22 17:49:00,Cash,52.35,2.6175,4.0,54.9675
608-05-3804,B,Member,Male,Electronic accessories,39.75,1,1.9875,2019-02-25,2022-09-22 20:19:00,Cash,39.75,1.9875,6.1,41.7375
448-61-3783,A,Normal,Female,Electronic accessories,90.02,8,36.008,2019-03-21,2022-09-22 16:08:00,Credit card,720.16,36.008,4.5,756.168
761-49-0439,B,Member,Female,Electronic accessories,12.1,8,4.84,2019-01-19,2022-09-22 10:17:00,Ewallet,96.8,4.84,8.6,101.64
490-95-0021,B,Member,Female,Food and beverages,33.21,10,16.605,2019-01-08,2022-09-22 14:25:00,Ewallet,332.1,16.605,6.0,348.705
115-38-7388,C,Member,Female,Fashion accessories,10.18,8,4.072,2019-03-30,2022-09-22 12:51:00,Credit card,81.44,4.072,9.5,85.512
311-13-6971,B,Member,Male,Sports and travel,31.99,10,15.995,2019-02-20,2022-09-22 15:18:00,Credit card,319.9,15.995,9.9,335.895
291-55-6563,A,Member,Female,Home and lifestyle,34.42,6,10.326,2019-03-30,2022-09-22 12:45:00,Ewallet,206.52,10.326,7.5,216.846
548-48-3156,A,Member,Female,Food and beverages,83.34,2,8.334,2019-03-19,2022-09-22 13:37:00,Cash,166.68,8.334,7.6,175.014
460-93-5834,A,Normal,Male,Sports and travel,45.58,7,15.953,2019-01-13,2022-09-22 10:03:00,Cash,319.06,15.953,5.0,335.013
325-89-4209,A,Member,Male,Food and beverages,87.9,1,4.395,2019-02-05,2022-09-22 19:42:00,Ewallet,87.9,4.395,6.7,92.295
884-80-6021,A,Member,Female,Electronic accessories,73.47,10,36.735,2019-03-23,2022-09-22 13:14:00,Ewallet,734.7,36.735,9.5,771.435
137-74-8729,C,Normal,Female,Fashion accessories,12.19,8,4.876,2019-03-13,2022-09-22 12:47:00,Ewallet,97.52,4.876,6.8,102.396
880-46-5796,A,Member,Male,Sports and travel,76.92,10,38.46,2019-03-17,2022-09-22 19:53:00,Ewallet,769.2,38.46,5.6,807.66
389-70-2397,C,Normal,Female,Health and beauty,83.66,5,20.915,2019-02-21,2022-09-22 10:26:00,Cash,418.3,20.915,7.2,439.215
114-35-5271,B,Normal,Female,Electronic accessories,57.91,8,23.164,2019-02-07,2022-09-22 15:06:00,Cash,463.28,23.164,8.1,486.444
607-76-6216,C,Member,Female,Fashion accessories,92.49,5,23.1225,2019-03-02,2022-09-22 16:35:00,Credit card,462.45,23.1225,8.6,485.5725
715-20-1673,B,Normal,Male,Electronic accessories,28.38,5,7.095,2019-03-06,2022-09-22 20:57:00,Cash,141.9,7.095,9.4,148.995
811-35-1094,B,Member,Male,Electronic accessories,50.45,6,15.135,2019-02-06,2022-09-22 15:16:00,Credit card,302.7,15.135,8.9,317.835
699-88-1972,B,Normal,Male,Health and beauty,99.16,8,39.664,2019-01-28,2022-09-22 17:47:00,Credit card,793.28,39.664,4.2,832.944
781-84-8059,C,Normal,Male,Fashion accessories,60.74,7,21.259,2019-01-18,2022-09-22 16:23:00,Ewallet,425.18,21.259,5.0,446.439
409-49-6995,C,Member,Female,Food and beverages,47.27,6,14.181,2019-02-05,2022-09-22 10:17:00,Cash,283.62,14.181,8.8,297.801
725-54-0677,C,Member,Male,Health and beauty,85.6,7,29.96,2019-03-02,2022-09-22 13:50:00,Cash,599.2,29.96,5.3,629.16
146-09-5432,A,Member,Male,Food and beverages,35.04,9,15.768,2019-02-09,2022-09-22 19:17:00,Ewallet,315.36,15.768,4.6,331.128
377-79-7592,C,Member,Female,Electronic accessories,44.84,9,20.178,2019-01-14,2022-09-22 14:00:00,Credit card,403.56,20.178,7.5,423.738
509-10-0516,B,Normal,Male,Home and lifestyle,45.97,4,9.194,2019-02-09,2022-09-22 12:02:00,Ewallet,183.88,9.194,5.1,193.074
595-94-9924,A,Member,Female,Health and beauty,27.73,5,6.9325,2019-03-26,2022-09-22 20:21:00,Credit card,138.65,6.9325,4.2,145.5825
865-41-9075,A,Normal,Male,Food and beverages,11.53,7,4.0355,2019-01-28,2022-09-22 17:35:00,Cash,80.71,4.0355,8.1,84.7455
545-07-8534,C,Normal,Female,Health and beauty,58.32,2,5.832,2019-02-14,2022-09-22 12:42:00,Ewallet,116.64,5.832,6.0,122.472
118-62-1812,C,Member,Female,Home and lifestyle,78.38,4,15.676,2019-03-24,2022-09-22 17:56:00,Cash,313.52,15.676,7.9,329.196
450-42-3339,C,Normal,Male,Health and beauty,84.61,10,42.305,2019-02-09,2022-09-22 18:58:00,Credit card,846.1,42.305,8.8,888.405
851-98-3555,B,Normal,Female,Health and beauty,82.88,5,20.72,2019-03-24,2022-09-22 14:08:00,Credit card,414.4,20.72,6.6,435.12
186-71-5196,A,Member,Female,Food and beverages,79.54,2,7.954,2019-03-27,2022-09-22 16:30:00,Ewallet,159.08,7.954,6.2,167.034
624-01-8356,B,Normal,Female,Home and lifestyle,49.01,10,24.505,2019-01-27,2022-09-22 10:44:00,Credit card,490.1,24.505,4.2,514.605
313-66-9943,B,Member,Female,Food and beverages,29.15,3,4.3725,2019-03-27,2022-09-22 20:29:00,Credit card,87.45,4.3725,7.3,91.8225
151-27-8496,C,Normal,Female,Electronic accessories,56.13,4,11.226,2019-01-19,2022-09-22 11:43:00,Ewallet,224.52,11.226,8.6,235.746
453-33-6436,A,Normal,Female,Home and lifestyle,93.12,8,37.248,2019-02-07,2022-09-22 10:09:00,Cash,744.96,37.248,6.8,782.208
522-57-8364,A,Member,Male,Fashion accessories,51.34,8,20.536,2019-01-31,2022-09-22 10:00:00,Ewallet,410.72,20.536,7.6,431.256
459-45-2396,A,Member,Female,Food and beverages,99.6,3,14.94,2019-02-25,2022-09-22 18:45:00,Cash,298.8,14.94,5.8,313.74
717-96-4189,C,Normal,Female,Electronic accessories,35.49,6,10.647,2019-02-02,2022-09-22 12:40:00,Cash,212.94,10.647,4.1,223.587
722-13-2115,C,Member,Male,Sports and travel,42.85,1,2.1425,2019-03-14,2022-09-22 15:36:00,Credit card,42.85,2.1425,9.3,44.9925
749-81-8133,A,Normal,Female,Fashion accessories,94.67,4,18.934,2019-03-11,2022-09-22 12:04:00,Cash,378.68,18.934,6.8,397.614
777-67-2495,B,Normal,Male,Home and lifestyle,68.97,3,10.3455,2019-02-22,2022-09-22 11:26:00,Ewallet,206.91,10.3455,8.7,217.2555
636-98-3364,B,Member,Female,Electronic accessories,26.26,3,3.939,2019-03-02,2022-09-22 12:36:00,Ewallet,78.78,3.939,6.3,82.719
246-55-6923,C,Member,Female,Home and lifestyle,35.79,9,16.1055,2019-03-10,2022-09-22 15:06:00,Credit card,322.11,16.1055,5.1,338.2155
181-82-6255,B,Normal,Female,Home and lifestyle,16.37,6,4.911,2019-02-08,2022-09-22 10:58:00,Cash,98.22,4.911,7.0,103.131
838-02-1821,C,Member,Female,Home and lifestyle,12.73,2,1.273,2019-02-22,2022-09-22 12:10:00,Credit card,25.46,1.273,5.2,26.733
887-42-0517,C,Normal,Female,Sports and travel,83.14,7,29.099,2019-01-10,2022-09-22 10:31:00,Credit card,581.98,29.099,6.6,611.079
457-12-0244,C,Member,Female,Sports and travel,35.22,6,10.566,2019-03-14,2022-09-22 13:49:00,Ewallet,211.32,10.566,6.5,221.886
226-34-0034,B,Normal,Female,Electronic accessories,13.78,4,2.756,2019-01-10,2022-09-22 11:10:00,Ewallet,55.12,2.756,9.0,57.876
321-49-7382,B,Member,Male,Sports and travel,88.31,1,4.4155,2019-02-15,2022-09-22 17:38:00,Credit card,88.31,4.4155,5.2,92.7255
397-25-8725,A,Member,Female,Health and beauty,39.62,9,17.829,2019-01-13,2022-09-22 17:54:00,Credit card,356.58,17.829,6.8,374.409
431-66-2305,B,Normal,Female,Electronic accessories,88.25,9,39.7125,2019-02-15,2022-09-22 20:51:00,Credit card,794.25,39.7125,7.6,833.9625
